anime_id,title,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,premiered,studio,genre
29910,Qin Shi Ming Yue 3D: Dianying Longteng Wanli,Movie,Novel,1,Finished Airing,6.38,52,6092.0,9555,493,0,,Sparkly Key Animation Studio,"Action, Historical, Martial Arts, Fantasy"
893,Dragon Ball Movie 4: Saikyou e no Michi,Movie,Manga,1,Finished Airing,7.29,17982,2454.0,1994,33071,25,,Toei Animation,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power"
35284,Kodoku no Gourmet,ONA,Manga,10,Currently Airing,5.86,7,10937.0,9850,416,0,,,"Slice of Life, Seinen"
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Movie,Manga,1,Finished Airing,7.04,501,3402.0,7891,1219,1,,Shin-Ei Animation,"Comedy, Seinen"
18177,Yowamushi Pedal: Special Ride,OVA,Manga,1,Finished Airing,7.46,6608,1792.0,3305,13038,15,,TMS Entertainment,"Comedy, Drama, Shounen, Sports"
12901,TWD Express Rolling Takeoff,Movie,Manga,1,Finished Airing,5.3,20,12535.0,12153,139,0,,Studio Gallop,"Adventure, Sci-Fi"
2836,Chiisana Viking Vickie,TV,Unknown,78,Finished Airing,6.6,896,5192.0,7065,1806,3,Spring 1974,Nippon Animation,"Adventure, Comedy, Historical, Kids"
4927,Tomoe ga Yuku!,OVA,Manga,2,Finished Airing,5.33,133,8642.0,9377,542,1,,Animate Film,"Action, Drama, Romance, Thriller, Shoujo"
30118,Futari wa Nakayoshi: Goo to Sue,TV,Unknown,84,Finished Airing,5.11,9,10139.0,13471,77,0,Spring 1991,,"Kids, Slice of Life"
30947,Kurayami Santa,TV,Original,13,Finished Airing,5.23,715,8785.0,6845,2013,5,Summer 2015,ILCA,"Historical, Supernatural"
8146,Gegege no Kitarou: Daikaijuu,Movie,Unknown,1,Finished Airing,6.31,128,6344.0,9626,474,0,,Toei Animation,"Action, Fantasy, Horror, Shounen, Supernatural"
13119,Hakuouki Movie 2: Shikon Soukyuu,Movie,Visual novel,1,Finished Airing,7.96,3677,596.0,3298,13070,54,,Studio Deen,"Action, Historical, Supernatural, Drama, Samurai, Josei"
608,Sakura Taisen: Katsudou Shashin,Movie,Visual novel,1,Finished Airing,6.51,2204,5576.0,5107,4467,3,,Production I.G,"Adventure, Mecha, Sci-Fi, Shounen"
35082,Hibike! Euphonium Movie: Todoketai Melody,Movie,Novel,1,Finished Airing,7.58,399,1404.0,3576,10656,11,,Kyoto Animation,"Music, School, Drama"
589,Ginga Nagareboshi Gin,TV,Manga,21,Finished Airing,8.12,6551,409.0,3186,14068,561,Spring 1986,Toei Animation,"Action, Adventure, Drama, Shounen"
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Special,Manga,1,Finished Airing,7.2,5480,2794.0,3428,11832,33,,Toei Animation,Shoujo
6834,Taa-chan no Kaitei Ryokou,Movie,Original,1,Finished Airing,4.34,346,9406.0,9167,614,0,,,Adventure
107,Ou Dorobou Jing,TV,Manga,13,Finished Airing,7.32,10886,2357.0,2244,27073,184,Spring 2002,Studio Deen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,TV,Game,20,Finished Airing,6.49,8848,5648.0,2864,17346,22,Spring 2013,OLM,"Action, Adventure, Comedy, Fantasy, Kids"
11083,Nurarihyon no Mago: Sennen Makyou Recaps,Special,Unknown,2,Finished Airing,6.71,3888,4716.0,3929,8490,13,,Studio Deen,"Action, Demons, Shounen, Supernatural"
2805,Onegai! Samia Don,TV,Unknown,78,Finished Airing,7.08,217,3278.0,9203,599,2,Spring 1985,,"Kids, Slice of Life, Fantasy, Magic, Comedy"
36670,Hatoya,ONA,Other,1,Finished Airing,4.19,26,10363.0,13754,64,0,,,"Dementia, Music"
35067,Osomatsu-san 2nd Season,TV,Manga,25,Finished Airing,7.7,7344,1117.0,2179,28443,179,Fall 2017,Studio Pierrot,"Comedy, Parody"
225,Dragon Ball GT,TV,Manga,64,Finished Airing,6.67,205925,4883.0,204,305320,1212,Winter 1996,Toei Animation,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power"
21027,Saibi,Movie,Original,1,Finished Airing,6.96,639,3717.0,6367,2526,8,,,"Drama, Psychological, Thriller"
36403,Kawa wa Dare no Mono?,Music,Original,1,Finished Airing,4.76,29,10798.0,13731,65,0,,,Music
35003,Tanoshii Saki Uta Animation,ONA,Original,1,Finished Airing,4.82,38,12367.0,13117,94,0,,,"Kids, Music"
35502,Pure Aluminum: Sunoko-tan.,OVA,Other,1,Finished Airing,4.23,22,11837.0,13460,78,0,,Ishikawa Pro,"Comedy, Music"
2105,Touka Gettan,TV,Visual novel,26,Finished Airing,6.66,2986,4947.0,3026,15436,45,Spring 2007,Studio Deen,"Romance, Supernatural, Drama"
29855,Meiji Tokyo Renka Movie: Yumihari no Serenade,Movie,Game,1,Finished Airing,6.61,134,5163.0,4223,7232,11,,Studio Deen,"Harem, Romance, Fantasy, Shoujo"
31547,Ryouma 30 Seconds,TV,Unknown,5,Finished Airing,7.17,6,11913.0,13039,97,0,Summer 2009,,Historical
21995,Ao Haru Ride,TV,Manga,12,Finished Airing,7.83,184367,823.0,170,333944,4675,Summer 2014,Production I.G,"Comedy, Drama, Romance, School, Shoujo, Slice of Life"
1497,Aru Machi Kado no Monogatari,Movie,Original,1,Finished Airing,6.71,983,4689.0,6601,2249,6,,,"Drama, Music, Romance"
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,TV,Manga,12,Finished Airing,7.88,42242,746.0,1058,78199,302,Spring 2015,Polygon Pictures,"Action, Sci-Fi, Space, Mecha, Seinen"
27785,Doamaiger D,TV,Original,13,Finished Airing,5.28,420,8718.0,7936,1192,0,Winter 2015,ILCA,"Action, Comedy, Mecha"
36391,Lu La La,Music,Original,1,Finished Airing,3.5,8,11097.0,14248,31,0,,,Music
37527,Nameless Flipbook,ONA,Original,1,Finished Airing,5.36,14,11382.0,14210,34,0,,,Dementia
2924,ef: A Tale of Memories.,TV,Visual novel,12,Finished Airing,8.05,82024,486.0,436,180526,2699,Fall 2007,Shaft,"Mystery, Drama, Romance"
535,Slayers Next,TV,Light novel,26,Finished Airing,8.12,26985,417.0,1596,47082,710,Spring 1996,E&amp;G Films,"Adventure, Comedy, Demons, Magic, Fantasy"
559,RahXephon Interlude: Her and Herself/Thatness and Thereness,OVA,Original,1,Finished Airing,6.44,2378,5850.0,4654,5636,2,,Bones,"Drama, Psychological, Sci-Fi"
1847,Rec: Yurusarezarumono,Special,Manga,1,Finished Airing,7.24,12072,2657.0,2755,18728,5,,Shaft,"Comedy, Romance, Drama"
4266,Vie Durant,ONA,Original,8,Finished Airing,4.95,158,9091.0,8195,1040,2,,"Radix, Marine Entertainment","Sci-Fi, Drama, Vampire"
16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,Movie,Game,1,Finished Airing,6.58,9420,5296.0,2898,16933,32,,OLM,"Action, Adventure, Comedy, Fantasy, Kids"
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,ONA,Other,1,Finished Airing,5.08,52,8967.0,12392,129,0,,,Slice of Life
15525,Bokura no Hero,Music,Original,1,Finished Airing,5.31,113,8661.0,10542,285,0,,,Music
36977,Akane-chan no Wasuremono,ONA,Unknown,1,Finished Airing,3.8,25,9574.0,13381,81,0,,,
33254,Arslan Senki (TV) OVA,OVA,Manga,2,Finished Airing,7.04,4516,3400.0,3244,13462,11,,LIDENFILMS,"Adventure, Historical, Fantasy, Shounen"
11511,Evidence,Music,Unknown,1,Finished Airing,5.6,552,8190.0,8322,978,0,,,Music
10751,Kikou Kai Galient OVA,OVA,Unknown,3,Finished Airing,5.91,156,7544.0,9713,449,0,,Sunrise,"Action, Sci-Fi, Fantasy, Mecha"
7713,Nihon Mukashibanashi: Saru Kani,Movie,Unknown,1,Finished Airing,5.53,65,8328.0,11398,186,0,,,Fantasy
8152,Gegege no Kitarou (1985 Movie),Movie,Unknown,1,Finished Airing,6.2,82,6750.0,9995,385,0,,Toei Animation,"Adventure, Comedy, Fantasy, Horror, Supernatural"
6771,Dorimogu Daa!!,TV,Unknown,49,Finished Airing,6.62,61,5109.0,10821,245,3,Fall 1986,,"Adventure, Fantasy, Kids"
32962,Occultic;Nine,TV,Light novel,12,Finished Airing,7.05,41562,3380.0,647,130079,368,Fall 2016,A-1 Pictures,"Sci-Fi, Mystery"
3962,Chocolate Underground,ONA,Novel,13,Finished Airing,6.24,4545,6611.0,3644,10249,9,,"Production I.G, Trans Arts","Comedy, Kids"
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,Movie,Unknown,1,Finished Airing,7.28,1098,2497.0,6187,2733,4,,Toei Animation,"Kids, Magic, Shoujo"
522,Metropolis,Movie,Manga,1,Finished Airing,7.6,27444,1355.0,1417,56026,364,,Madhouse,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen"
18447,Spheres,TV,Unknown,26,Finished Airing,7.0,33,12256.0,10576,282,1,Winter 2003,,"Action, Fantasy, Super Power"
9760,Hoshi wo Ou Kodomo,Movie,Original,1,Finished Airing,7.72,51766,1062.0,773,111584,419,,CoMix Wave Films,"Adventure, Romance, Fantasy"
37145,Morimori Shima no Mogu to Perol,ONA,Original,1,Finished Airing,5.71,17,11333.0,13902,54,0,,dwarf,Kids
30312,Manga Hajimete Omoshiro Juku OVA,OVA,Unknown,4,Finished Airing,6.06,16,11165.0,13393,81,0,,,"Kids, Adventure"
10495,Yuru Yuri,TV,Manga,12,Finished Airing,7.67,92926,1184.0,380,199097,3499,Summer 2011,Doga Kobo,"Comedy, School, Shoujo Ai, Slice of Life"
33283,Nude Batter Tetsuo,ONA,Original,1,Finished Airing,4.61,138,9316.0,10696,265,0,,,"Comedy, Sports"
13561,Guilty Crown: 4-koma Gekijou,Special,4-koma manga,11,Finished Airing,7.19,4537,2842.0,2918,16720,31,,Production I.G,Comedy
31644,Deniroo&#039;s Circus,Special,Unknown,1,Finished Airing,3.43,49,9967.0,12865,105,0,,,Comedy
6675,Redline,Movie,Original,1,Finished Airing,8.33,90299,212.0,511,157591,2411,,Madhouse,"Action, Sci-Fi, Cars, Sports"
258,Hitsuji no Uta,OVA,Manga,4,Finished Airing,6.37,4946,6121.0,3401,12084,33,,Madhouse,"Horror, Drama, Vampire"
2331,Uchuu Densetsu Ulysses 31,TV,Original,26,Finished Airing,7.15,1310,3018.0,5996,2953,18,Fall 1981,TMS Entertainment,"Action, Adventure, Sci-Fi, Space"
5930,Hayou no Tsurugi: Shikkoku no Mashou,OVA,Unknown,2,Finished Airing,6.0,52,7347.0,10808,246,0,,,"Supernatural, Fantasy, Shoujo"
2759,Evangelion: 1.0 You Are (Not) Alone,Movie,Original,1,Finished Airing,8.16,152066,356.0,280,248358,1102,,Khara,"Action, Sci-Fi, Mecha"
12115,Berserk: Ougon Jidai-hen III - Kourin,Movie,Manga,1,Finished Airing,8.3,62123,235.0,879,98959,717,,Studio 4°C,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural"
2779,Sotsugyou M: Ore-tachi no Carnival,OVA,Manga,2,Finished Airing,5.59,580,8222.0,7557,1427,1,,Artland,"Drama, School"
12391,Mouretsu Atarou (1990),TV,Manga,34,Finished Airing,6.73,11,11339.0,11901,153,0,Spring 1990,Toei Animation,"Comedy, Kids, Slice of Life"
995,Tennis no Ouji-sama: Zenkoku Taikai-hen,OVA,Unknown,13,Finished Airing,8.05,17590,496.0,2099,30262,89,,M.S.C,"Action, Comedy, Sports, Shounen"
36240,Scratch x One Piece Film: Gold,Special,Other,1,Finished Airing,5.89,517,7601.0,7063,1821,0,,,"Fantasy, Shounen"
8475,Asura,Movie,Manga,1,Finished Airing,7.18,9892,2881.0,2595,21182,59,,Toei Animation,"Drama, Historical"
33003,Mahou Shoujo Ikusei Keikaku,TV,Light novel,12,Finished Airing,7.13,36023,3085.0,962,87997,442,Fall 2016,Lerche,"Action, Supernatural, Magic, Thriller, Fantasy"
33241,Honobono Log,TV,Picture book,10,Finished Airing,7.5,12246,1632.0,2283,26398,171,Spring 2016,Fanworks,"Slice of Life, Romance"
1214,Binbou Shimai Monogatari,TV,Manga,10,Finished Airing,6.92,4782,3829.0,3119,14522,20,Summer 2006,Toei Animation,"Slice of Life, Comedy, Drama, Seinen"
27371,Sore Ike! Anpanman: Bokura wa Hero,Movie,Unknown,1,Finished Airing,6.13,15,12192.0,12437,126,0,,TMS Entertainment,"Kids, Fantasy, Comedy"
30341,Tarzan,Movie,Unknown,1,Finished Airing,5.2,102,8840.0,11082,217,0,,,Dementia
32291,Kakegae no,ONA,Original,1,Finished Airing,4.98,83,9063.0,11337,193,0,,,Drama
2653,Doraemon: Ganbare! Gian!!,Movie,Unknown,1,Finished Airing,6.72,236,4651.0,8955,691,0,,,"Adventure, Comedy, Fantasy, Kids, Shounen"
6293,Koukou Butouden Crows,OVA,Manga,2,Finished Airing,7.01,938,3534.0,6702,2150,14,,,"Action, School, Shounen"
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,TV,Manga,13,Finished Airing,7.2,3153,2817.0,4000,8168,23,Fall 2008,Satelight,"Action, Drama, Martial Arts"
6071,Juuippiki no Neko,Movie,Picture book,1,Finished Airing,5.97,96,7418.0,9482,511,4,,,Fantasy
12835,Umeboshi Denka,TV,Original,26,Finished Airing,6.53,19,12577.0,11763,162,0,Spring 1969,,"Comedy, Slice of Life"
12497,Garakuta-doori no Stain: Epilogue,OVA,Unknown,1,Finished Airing,6.41,92,5957.0,10923,231,1,,,Comedy
9882,High School Mystery: Gakuen Nanafushigi,TV,Unknown,41,Finished Airing,6.42,53,5918.0,9583,485,2,Spring 1991,,"Horror, Mystery"
36096,Ice Fist,Music,Music,1,Finished Airing,5.03,70,9016.0,12688,115,0,,Onionskin,"Music, Dementia"
5496,Feng Yun Jue,Movie,Unknown,1,Finished Airing,6.51,761,5549.0,7059,1822,1,,,"Action, Adventure, Martial Arts"
8521,Biriken Nandemo Shoukai,TV,Unknown,22,Finished Airing,4.64,22,9717.0,12062,141,0,Spring 1989,Shin-Ei Animation,"Kids, Comedy"
35720,ACCA: 13-ku Kansatsu-ka Specials,Special,Manga,6,Finished Airing,6.87,550,4018.0,5011,4670,6,,Madhouse,"Slice of Life, Seinen"
36833,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,Special,Manga,1,Finished Airing,7.12,1119,3070.0,4063,7912,6,,Silver Link.,"Slice of Life, Parody"
15423,Antinotice,Music,Original,1,Finished Airing,5.9,620,7560.0,8316,976,1,,,Music
26213,Free!: Eternal Summer – Kindan no All Hard!,Special,Original,1,Finished Airing,8.12,26479,408.0,1509,51576,209,,Kyoto Animation,"Slice of Life, Comedy, School"
3372,RGB Adventure,TV,Unknown,6,Finished Airing,4.92,24,11871.0,11989,147,0,Fall 2006,,Adventure
7016,Senjou no Valkyria: SenVal Theater,Special,Game,9,Finished Airing,6.85,3950,4125.0,3815,9179,5,,A-1 Pictures,Comedy
29361,Kareshi wa Hammerhead Shark,TV,Original,0,Finished Airing,3.58,12,10780.0,11750,162,0,,Kachidoki Studio,"Slice of Life, Comedy, Kids"
26295,Haha Uzura,OVA,Unknown,1,Finished Airing,8.6,5,10297.0,13533,74,0,,,"Drama, Kids"
1004,Kanojo to Kanojo no Neko,OVA,Original,1,Finished Airing,7.44,38995,1850.0,1239,65669,259,,,"Drama, Psychological, Romance, Slice of Life"
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,Movie,Manga,1,Finished Airing,7.08,134,3254.0,9216,597,0,,Shin-Ei Animation,"Comedy, Seinen"
25071,Minami no Niji no Lucy Specials,Special,Unknown,2,Finished Airing,6.87,15,11260.0,12112,141,0,,Nippon Animation,"Adventure, Slice of Life, Drama"
35134,Koukyoushihen Eureka Seven: Hi-Evolution 1,Movie,Original,1,Finished Airing,6.22,401,6695.0,3622,10369,25,,Bones,"Adventure, Mecha, Drama, Sci-Fi"
1986,Wakusei Robo Danguard Ace,TV,Original,56,Finished Airing,6.56,144,5395.0,8878,720,0,Spring 1977,Toei Animation,"Mecha, Sci-Fi, Shounen"
1191,Saber Marionette J Again,OVA,Novel,6,Finished Airing,7.3,4553,2439.0,3952,8383,20,,Hal Film Maker,"Action, Sci-Fi, Harem, Comedy, Romance, Mecha"
3877,Sasurai no Shoujo Nell,TV,Novel,26,Finished Airing,6.29,112,6441.0,9522,504,0,Fall 1979,,"Adventure, Historical, Shoujo"
24127,Hashi no Mukou,ONA,Unknown,1,Finished Airing,6.03,485,7279.0,8134,1080,1,,Iyasakadou Film,"Historical, Horror, Supernatural"
1775,Jikuu Tenshou Nazca,TV,Manga,12,Finished Airing,5.78,814,7838.0,5328,3955,4,Spring 1998,"Genco, Radix","Action, Adventure, Drama, Magic, Fantasy"
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,TV,Original,8,Finished Airing,4.71,24,11384.0,9565,493,1,Winter 2017,DLE,"Comedy, Supernatural"
6505,There She Is!!,ONA,Unknown,5,Finished Airing,8.03,9868,525.0,2895,16972,115,,,"Comedy, Romance"
2127,Chouja Raideen,TV,Unknown,38,Finished Airing,6.34,399,6213.0,7643,1373,3,Fall 1996,Sunrise,"Adventure, Mecha, Sci-Fi, Shounen"
33909,Marine Dreamin&#039;,Music,Game,1,Finished Airing,5.41,170,8534.0,10438,306,0,,,Music
2457,Majokko Tsukune-chan,OVA,Manga,6,Finished Airing,6.76,801,4500.0,6983,1895,3,,Xebec,"Comedy, Magic, Seinen"
36671,Hayashi-fusai,Special,Original,1,Finished Airing,3.91,22,10367.0,13875,57,0,,,Music
36947,Pochitto Hatsumei: Pikachin-Kit,ONA,Original,1,Finished Airing,4.2,10,11786.0,13585,73,0,,,"Comedy, Kids"
8153,Gegege no Kitarou: Youkai Daisensou,Movie,Unknown,1,Finished Airing,6.28,55,6465.0,10327,324,1,,Toei Animation,"Adventure, Fantasy, Comedy, Supernatural, Horror"
30048,Kkurukkuruwa Chingudeul,TV,Unknown,13,Finished Airing,4.0,9,10920.0,13097,94,0,Fall 2006,,"Kids, Slice of Life, Adventure, Comedy"
8554,Hashire Melos (1981),Special,Novel,1,Finished Airing,5.79,135,7821.0,9471,515,0,,Toei Animation,"Historical, Drama"
30868,Ajin Part 1: Shoudou,Movie,Manga,1,Finished Airing,7.69,10761,1122.0,2149,29191,44,,Polygon Pictures,"Action, Horror, Mystery, Seinen, Supernatural"
13441,Shiawasette Naani,OVA,Novel,1,Finished Airing,5.21,292,8816.0,9245,586,0,,Kyoto Animation,Fantasy
34652,Mochi Mochi Panda,ONA,Original,0,Currently Airing,6.6,10,11301.0,12279,133,0,,,Kids
16646,Hanamaru Youchien: Panda Neko Taisou,Special,Manga,8,Finished Airing,6.29,630,6437.0,7040,1844,2,,Gainax,"Comedy, Kids, Music"
14467,K,TV,Original,13,Finished Airing,7.68,206756,1153.0,121,400975,5363,Fall 2012,GoHands,"Action, Super Power, Supernatural"
5904,B.B. Fish,OVA,Manga,1,Finished Airing,4.89,483,9126.0,8144,1074,0,,Production I.G,"Drama, Romance, Seinen"
29539,Hello Kitty no Minna no Tanoshii Natsuyasumi,OVA,Unknown,1,Finished Airing,6.73,15,10395.0,12962,101,1,,,"Kids, Fantasy"
2624,"Flanders no Inu, Boku no Patrasche",TV,Novel,26,Finished Airing,7.25,302,2606.0,8145,1075,2,Fall 1992,TMS Entertainment,"Drama, Historical"
37148,"Dies Irae: Marie&#039;s Memory ""Michi ni Tsuuzu Kiseki""",ONA,Visual novel,1,Finished Airing,5.87,77,7638.0,7782,1304,0,,A.C.G.T.,"Action, Super Power, Magic"
284,Area 88 (TV),TV,Manga,12,Finished Airing,7.11,3615,3147.0,3823,9155,54,Winter 2004,Group TAC,"Action, Drama, Military, Romance, Shounen"
14967,Boku wa Tomodachi ga Sukunai Next,TV,Light novel,12,Finished Airing,7.59,183620,1370.0,225,290822,1002,Winter 2013,AIC Build,"Harem, Slice of Life, Comedy, Romance, School"
1611,Galerians: Rion,OVA,Unknown,3,Finished Airing,5.65,937,8102.0,6558,2301,4,,,"Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural"
35224,Mobile Suit Gundam: Twilight Axis,ONA,Novel,6,Finished Airing,5.09,1466,8949.0,4571,5898,8,,Sunrise,"Action, Military, Sci-Fi, Space, Mecha"
1738,Muteki Kanban Musume,TV,Manga,12,Finished Airing,7.19,5939,2861.0,3180,14137,49,Summer 2006,Telecom Animation Film,"Action, Comedy, Martial Arts, Parody, Shounen"
19311,Turuturutu Narongi,TV,Original,52,Finished Airing,6.25,8,12533.0,12716,113,0,Winter 2005,,"Adventure, Kids"
35048,Anime Tengu no Kakuresato,OVA,Other,1,Finished Airing,5.2,10,9612.0,13946,50,0,,,"Demons, Kids"
141,Jinki:Extend,TV,Manga,12,Finished Airing,6.22,3209,6691.0,3946,8421,9,Winter 2005,feel.,"Mecha, Sci-Fi"
19769,Mahou Sensou,TV,Light novel,12,Finished Airing,6.17,67158,6873.0,592,140378,238,Winter 2014,Madhouse,"Action, Fantasy, Magic"
27575,Spy Gekimetsu,Movie,Original,1,Finished Airing,6.38,13,12260.0,12326,131,0,,,"Military, Historical"
16740,Hanamaru Youchien Special Preview,Special,Manga,1,Finished Airing,6.39,551,6029.0,7516,1455,0,,Gainax,"Comedy, School"
12967,Arcana Famiglia,TV,Visual novel,12,Finished Airing,6.41,63122,5949.0,635,132172,275,Summer 2012,J.C.Staff,"Action, Harem, Supernatural, Romance, Shoujo"
12439,Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039;,OVA,Unknown,1,Finished Airing,6.51,91,5579.0,9979,389,0,,Sunrise,"Action, Mecha, Military, Drama, Sci-Fi"
31925,White Tree,Music,Music,1,Finished Airing,5.69,101,8031.0,11184,206,0,,,"Music, Romance"
20127,Kariage-kun,TV,Unknown,59,Finished Airing,6.0,18,10781.0,12142,139,1,Fall 1989,Toei Animation,"Comedy, Seinen, Slice of Life"
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,Special,Unknown,1,Finished Airing,5.73,30,10227.0,10573,282,0,,Toei Animation,"Adventure, Space, Drama, Sci-Fi"
25639,Toilet no Kamisama,Music,Music,1,Finished Airing,5.79,107,7832.0,11039,221,1,,,Music
24763,Robot Girls Z Specials,Special,Unknown,3,Finished Airing,6.45,722,5814.0,6780,2070,0,,Toei Animation,"Comedy, Mecha, Parody"
86,Mobile Suit Gundam ZZ,TV,Original,47,Finished Airing,6.76,10152,4504.0,2544,21872,73,Spring 1986,Sunrise,"Space, Comedy, Mecha, Military, Drama, Sci-Fi"
444,Maria-sama ga Miteru: Haru,TV,Light novel,13,Finished Airing,7.79,8823,904.0,2848,17484,63,Summer 2004,Studio Deen,"Drama, Romance, School, Shoujo, Shoujo Ai"
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,Special,Manga,1,Finished Airing,7.66,13410,1191.0,2415,23978,48,,Toei Animation,"Action, Sci-Fi, Comedy, Super Power, Fantasy, Shounen"
2010,Taiho Shichau zo in America,Special,Manga,1,Finished Airing,6.64,1245,5038.0,5952,3007,1,,Studio Deen,"Action, Comedy, Police, Shounen"
4793,Pokemon: Pichu to Pikachu,Movie,Game,1,Finished Airing,6.75,16574,4544.0,2230,27519,14,,OLM,"Adventure, Comedy, Fantasy, Kids"
3956,Shakugan no Shana II (Second) Specials,Special,Unknown,3,Finished Airing,7.3,19076,2441.0,1876,36834,80,,J.C.Staff,"Comedy, Parody"
33524,Sakamoto desu ga? Special,Special,Manga,1,Finished Airing,6.85,20444,4123.0,1810,38935,19,,Studio Deen,"Slice of Life, Comedy, School, Seinen"
33388,Charanpo Land no Bouken,Movie,Original,1,Finished Airing,5.5,6,9819.0,10654,269,0,,,
20383,Baka Mukashibanashi Movie: Jijii Wars,Movie,Unknown,1,Finished Airing,5.25,24,9682.0,11772,161,0,,,"Fantasy, Comedy, Historical"
28623,Koutetsujou no Kabaneri,TV,Original,12,Finished Airing,7.31,206707,2392.0,131,384726,1922,Spring 2016,Wit Studio,"Action, Drama, Fantasy, Horror"
30052,McDull: Wo He Wo Mama,Movie,Unknown,1,Finished Airing,6.43,14,11205.0,13099,94,0,,,Comedy
21603,Mekakucity Actors,TV,Music,12,Finished Airing,7.19,125532,2859.0,256,267367,2974,Spring 2014,Shaft,"Sci-Fi, Comedy, Super Power, Supernatural, Romance"
1952,Vampire Hunter,OVA,Game,4,Finished Airing,6.78,4792,4431.0,3484,11361,47,,Madhouse,"Action, Adventure, Supernatural, Drama, Vampire, Fantasy"
24843,Clarinet Kowashichatta,Music,Music,1,Finished Airing,4.84,87,9177.0,11778,161,0,,,"Music, Kids"
3267,Kingdom of Chaos: Born to Kill,OVA,Unknown,4,Finished Airing,5.7,78,7998.0,9102,640,1,,,Fantasy
30028,Sekai Meisaku Douwa Series,TV,Unknown,4,Finished Airing,6.7,27,11994.0,11574,174,0,Spring 1988,Toei Animation,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural"
36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,Special,Game,1,Finished Airing,7.31,1917,2406.0,5577,3569,6,,A-1 Pictures,Music
10238,Hybrid Deka,Movie,Unknown,1,Finished Airing,5.08,25,10533.0,11814,159,0,,,Comedy
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,Special,Original,1,Finished Airing,6.13,824,7014.0,6953,1925,7,,,"Action, Romance, Samurai, Sci-Fi"
